x,y,m,f1
414.25,1.9510968226991506467734101876812950795366953083930853028359647194877055875e177,24,-413.24756833126235280808025610547032177917622506360407383473662866772415306
414.375,2.2102137923225100873377874381091689155022660285703241574702945081193746993e177,24,-413.37256907018200245410636485578632724260073516029248260024091411669000742
414.5,2.5037432267017522619832773180893335143955768250607438092646455851941299519e177,24,-413.49756980865270158145906112448796237927254412063865549665427365404535933
414.625,2.8362553613187442602147982653887447001994383514488287104262533415507754238e177,24,-413.62257054667485923368297549029668248721202773323312147046950101712574721
414.75,3.2129273974754151259584658458712839597660992638818345786347634468118459214e177,24,-413.74757128424888395754975121932751718984033062655886447903707590742192416
414.875,3.6396241130022162373885934941652384292618717203364919778163498302390753633e177,24,-413.87257202137518380381198138250608076626369648763258457351760502400679598
415,4.1229891788884832645101270559021540144284981809848357707416505572375426999e177,24,-413.99757275805416632795577328347115247910757632045438111313903500015585634
415.125,4.670548603699227191723207863776129757190700259090743178248590512387648549e177,24,-414.12257349428623859095194311194010452676029164485842175731319645408945103
415.25,5.2908279164833940985528303558967812006305344607009980839238944377828752891e177,24,-414.24757423007180716000584373044202067816741955037898593802860150652939099
415.375,5.9934849127995714886973365399610650531593287774704049713644151546831802011e177,24,-414.37257496541127810930582849527021305572678169960334682526399306465969086
415.5,6.7894600308175043026703941069353306032784185675885925409884435407029994049e177,24,-414.49757570030505702077035400547194941801653419188311426714282971387488935
415.625,7.6911466989710454091217034639518929582008904072011381745660830996085610496e177,24,-414.62257643475354898479372466667849035668092259931713996211216434205669802
415.75,8.7125843076148986203716361105652989719910210091675363958520138705576868973e177,24,-414.74757716875715860099048194958294695271547210269240051969079246407117772
415.875,9.8696768094160411793545513764742766889549180002594363993190969203677108906e177,24,-414.87257790231628997893844121589694672212548984238608797292344627134741228
416,1.1180440352276493227010514194447094715237628665629996925092516827900478792e178,24,-414.99757863543134673892037897765958139783933049654773961019196886789398211
416.125,1.266528380065113987169571991032964425801568979042012868752602905217391993e178,24,-415.1225793681027320126643734488335467143717749151883705537552059255249731
416.25,1.4347326513231925752811006911251737580876159489247556014424349941375775857e178,24,-415.24758010033084844408280124120371454605649345373442460900952424682068741
416.375,1.6252758325092178280034718506627741270761565239555583204506700362077893882e178,24,-415.3725808321160981900099930496925443514808390551499197338223132852788192
416.5,1.8411247339555420316192395520504597094521458109529559574691350873735473764e178,24,-415.49758156345888292093855116532468693892732209695705494791360555470603511
416.625,2.0856401879504918087507609799670931756502004622363384046654295877357721543e178,24,-415.62258229435960382175433164720980232241593842627538262491053621044828503
416.75,2.3626293791175601699421947611141077911044710945559358849222988123293167609e178,24,-415.74758302481866159247009397806794830632078231428212092622107174014779304
416.875,2.6764051248800746269310200319910206391004292934245454824788966346346482122e178,24,-415.87258375483645644895782102099584102749850568461171154369474551750506328
417,3.0318530290697877519527610053552048451817666803285105162850378692426681426e178,24,-415.99758448441338812367971208836478679375384892296118985539376550702582812
417.125,3.4345075543323493373645928330877581411503672032948738397742936929719722083e178,24,-416.12258521354985586641785192695208016928178005076854658903415360541668764
417.25,3.8906381978594273324275913460022476850346010396339563941479250930195080877e178,24,-416.24758594224625844500255841663710054045817461543798730920975934045223891
417.375,4.407347112298882126714427156950492033490394017865596009517067060682016626e178,24,-416.3725866705029941460394117732411627033077358311736272932421548717438251
417.5,4.992679691910618549656842169630726981231146140025499526404704338974617648e178,24,-416.49758739832046077563496803935633088610930049884310290657017615307993758
417.625,5.6557498459216615994186698400021935313953999323745048859164390350925655832e178,24,-416.62258812569905566012115964029283477983092667555554549510570623312897738
417.75,6.4068819097333253707651795777734342836989748966478643009908696305537631965e178,24,-416.74758885263917564677838577557737550165657569017473739732129859721284341
417.875,7.2577714037073041573268918015277719872765192096015614509632197924018530534e178,24,-416.87258957914121710455729540975542405165640727472741825486444927050747114
418,8.2216671427403344216445071356379640875554529886450458661437377600689267883e178,24,-416.99759030520557592479926561958954001053420968982486459471536315141021888
418.125,9.3135775322987915071360084118275863215390806941929444992870251448001007094e178,24,-417.12259103083264752195557804810271941955788647512994816130151394710175535
418.25,1.0550504263202206886228558591514021873697161741103498846681762172592350582e179,24,-417.24759175602282683430529620929076361511569320013480188456503379299027851
418.375,1.195170704408282462758016726495024985537626035568430880990556838574274657e179,24,-417.37259248077650832467184638072059107273675977762710406275543507489232089
418.5,1.3539003493750481121351880856193084781918874566302857894356511883157623477e179,24,-417.49759320509408598113830481464223804113516891060254485729766961119159188
418.625,1.5337108863184182544853644347424126781998977394142776125598591940418594631e179,24,-417.6225939289759533177613939916709570868718787982673952187745285500130817
418.75,1.7374020877079228242563219521714535427947979578311509077082739504836090622e179,24,-417.74759465242250337528419063454227197364601071215763909487486726421010123
418.875,1.9681455687459368835101487962081443831265546571359318647915180233200899369e179,24,-417.87259537543412872184754819290702909353044105773880924135805524401933039
419,2.2295341727757797687293336724328952992465905667302131077176104515892008905e179,24,-417.99759609801122145370023650361534665395626102262992400807001014210264218
419.125,2.5256379157372342082390199436893296282736299974492910670911166283649523545e179,24,-418.12259682015417319590780132443784988338506644756386036389007026261143177
419.25,2.8610673608048717325560699338766030237546436807816424478562502637734870086e179,24,-418.24759754186337510306014643268964070536933809170968499112592301598191133
419.375,3.2410454100445516358467455652877586380096650055582138010928892185346904043e179,24,-418.37259826313921785997784097375703087496251619325767429639182180307089054
419.5,3.6714886309902492368655997574958128166302944982708060126657533006416413525e179,24,-418.49759898398209168241715473807911587733588210239538941852720387544732508
419.625,4.1590993845179357764671467105750276426149783425043190013913520396421859649e179,24,-418.62259970439238631777382403870573053375652630496215174871218267757779011
419.75,4.7114701885876244306785292638632925917598253941099709534718419849415056639e179,24,-418.74760042437049104578555085514015399555522320899094826046413876292313661
419.875,5.3372019429580429997655209485826198323800128417509600802054259935296853273e179,24,-418.8726011439167946792332379027790695555261782560322662947128862941360671
420,6.0460378558176892227056309789041625190371619662855679889490045625343019722e179,24,-418.99760186303168556464096228088368156327882053459114448422190216879453612
420.125,6.8490151577823349406853600939276275119400847668272736615912694905186795605e179,24,-419.12260258171555158297469034565449596247890422175205700864226721984687911
420.25,7.75863696568984619699426767857698761478902589008834224384322923375333512e179,24,-419.24760329996878015033973644863803101027787705364820475473947564645795072
420.375,8.7890669723916553276427587187383764848736101655953792892539465872726077038e179,24,-419.3726040177917582186769681743665891990603351912405255735982356377476868
420.5,9.9563499941824042747849994655737928730708353018316892934102064209845933998e179,24,-419.49760473518487227645776070482213905377213650050324481462773449560954758
420.625,1.1278661810160178306631038909451535492302145617629596533595009055250793784e180,24,-419.62260545214850834937770293202227526905897845234067644292189147553727258
420.75,1.2776592183939518912441675545632783061366304330537270905721085034191428686e180,24,-419.74760616868305200104905793375009669187348568899559961450969005402638551
420.875,1.4473465474850989118759489686285992779549560882274791675084816352757419039e180,24,-419.8726068847888883336919804211906132272149773069363730866864054841737272
421,1.6395703831100812435515749478309771717744318785317254985430808593336927035e180,24,-419.99760760046640198882449376099391429425610748767402595291613458785821379
421.125,1.8573238620447072307077006163023875179699700125771442808537027187085408704e180,24,-420.12260831571597714795122916805975260058074850618311092173632850009729835
421.25,2.1039976505100847134620470441524398198775211516862384793286926969829835467e180,24,-420.24760903053799753325092965912936751259774393835188110062819378707795731
421.375,2.3834327418478620230516756948057173215190569331427206442668803227423330234e180,24,-420.37260974493284640826272135107824212449486736982593153689459682160366668
421.5,2.6999802665367102233941631742758416288743291615175012698609457961318952163e180,24,-420.49761045890090657857115468162800737495334064253333645890426192808677033
421.625,3.0585692459023946942003758136959538164364301357462260809592950203418594134e180,24,-420.6226111724425603924900181240368255027703175594964303743721518576298622
421.75,3.4647833445732152061935237232979795444262403692650110149639265887717596225e180,24,-420.74761188555818974174492696118525420538005620677972208981784475213281489
421.875,3.9249478168615151057472512179290402464184048413228713359005636872988278537e180,24,-420.8726125982481760621546896783487626666147584666833753190383338041897263
422,4.4462280009925149357195084121069336040539451421639545542075619998413706226e180,24,-420.99761331051290033431145452783869191265656246223762013754895150898345007
422.125,5.036740894925887665750609189961284070259201560832100375343049891602985874e180,24,-421.12261402235274308425963881260047566033834738187213258096281233242522169
422.25,5.7056815512235620917899993255398278620119989100951349732638284839790603157e180,24,-421.24761473376808438417364342978131502309207776209390518875379548115324539
422.375,6.4634662591814532555077073761837442322875173908579551671593190288136064671e180,24,-421.37261544475930385303435520921918238068636868659014127039747417577968778
422.5,7.3218947438567448348254689765063062908356757210006158402392004290311194432e180,24,-421.49761615532678065730443957576096780306073779572880066395873998311425641
422.625,8.2943339077568568413284723265462928668786615038526731560353245665725704482e180,24,-421.62261686547089351160242605828972720895592612010893469172683800647973707
422.75,9.3959259764228836539954252921083858669860159731998336011652420649808747372e180,24,-421.74761757519202067937558916232929665827399893015848521100892094389207408
422.875,1.0643824289163151194743338749434727213863491650145283101513231081681997756e181,24,-421.87261828449053997357162711709895370294076690676341005498298420958080901
423,1.2057460406689548235346114882737822085653185342372846586966948455282346989e181,24,-421.99761899336682875730914100191128659182931026744148725815995009221661521
423.125,1.365884669508438664748027991218671340834809631662426742001988709372241284e181,24,-422.12261970182126394454691675084292753539799062245916844164559231790925287
423.25,1.5472919097973111122001076573440684373872145539025751341923737970611676952e181,24,-422.24762040985422200075201252866026953591766099257435287276926375434009758
423.375,1.7527925434601270504718737782494890179521950728544503332076191798908416967e181,24,-422.37262111746607894356665396505066998622816604619702806916633548247065149
423.5,1.9855865270458503354260957248638079489467080284249627298322264108011587199e181,24,-422.49762182465721034347393972829390099593367384040109162544551225895963094
423.625,2.2492988210198035477715478289838418092835162190842625855300402594704591563e181,24,-422.62262253142799132446235991360868903566844824520897446401289646669569067
423.75,2.5480358372373854245886268224767834151302677357072430965196706238939859133e181,24,-422.74762323777879656468912971552504796862444942879975120405609370442007041
423.875,2.8864493836126956328042723301496001972189109543134305973506990798709603965e181,24,-422.87262394371000029714234084776470298870140358594371911128699869346168192
424,3.2698091017446264097946752879840653417494730880983916003976066402532526162e181,24,-422.99762464922197631030193316825918168432940768072358386147970332726621677
424.125,3.7040845255190070871931438638603564316628745253456227074384794018068740178e181,24,-423.1226253543150979487994889610980658267277258851067086619890051858597035
424.25,4.1960380385276139318754411970622867166577719153595504069779108614681039569e181,24,-423.24762605898973811407685232137840712365496350304834874240909879723405425
424.375,4.7533301778664350009583593639218646131735959877288918056632021388895981146e181,24,-423.37262676324626926504357608312036581863739241333906840945981420974164072
424.5,5.3846389241395508217022864546021412700357868619701273120724170558042232411e181,24,-423.49762746708506341873319872462368653626498020387770332154451337212287091
424.625,6.0997948352954522799184763020187941871021828815176116269530376908004767504e181,24,-423.62262817050649215095835367986463521188152391682462664330165457495847569
424.75,6.9099341286513429116419424691975784565797461204222055791274986726418504716e181,24,-423.74762887351092659696471347877343848422565020479638519958806516190440231
424.875,7.827672094960240578553488582966726053185271993608953709386164892977799316e181,24,-423.87262957609873745208377113348804690702619206271339237250874418093619369
425,8.8672995449981175631484306118235603357103636186959124245217219695449587086e181,24,-423.99763027827029497238446118195114023377382391800513718375564085898812245
425.125,1.0045005347824634589115234097898042637543366783047880766635284469441989655e182,24,-424.12263098002596897532362279450366148073939959294160841617167403061818343
425.25,1.1379128526186878769000940176908259107429684656517322977884744030147043426e182,24,-424.24763168136612884039530734342976125642309970874130786074247705645662974
425.375,1.2890443834818449896466061191125353711475306547334633883577300352721064806e182,24,-424.37263238229114350977893282972480988788354146194372047443936719153469646
425.5,1.460248526880423270096157036834929439045447585965980455198439276766772076e182,24,-424.49763308280138148898628755569004724942715228264931074588078023918720936
425.625,1.6541912539854289731463650838546319205258112923525861608740139435223342182e182,24,-424.62263378289721084750738542630444412675757807585650311658176466856629502
425.75,1.873892622745707791184559322470884563991688459785892719243569648484942827e182,24,-424.74763448257899921945517525668639979540347602781486099483446279960914273
425.875,2.1227738069882974014082143161960045194877546835261503028135462856335137035e182,24,-424.8726351818471138042091064573349537667431572508106172305552998675461041
426,2.4047103718688287812774138315395741295507285619025397297187207603676424696e182,24,-424.99763588070192136705755346323220101356531007793581533035448783875592713
426.125,2.7240926253099833610210041827667801216617085635614879136051759966938560294e182,24,-425.12263657914378823983910126729552522932928331015482702640417391238725273
426.25,3.0858939852589150132868885498920700704374251559061568986287429390200061436e182,24,-425.24763727717308032158269441309005974423169159834205425228905947734397808
426.375,3.4957484274234089552410934387984902448508685261255779473628088442432150641e182,24,-425.37263797479016307914665179614840670308765480027454588619001111753265659
426.5,3.9600382195553525881310205502300371778725849356226268757431136255426175264e182,24,-425.49763867199540154785654961769604823375062899244435669429215829767091203
426.625,4.4859933085410197009727486149311852705805031003527536268117516323564865876e182,24,-425.62263936878916033214197482904702497129181710508630608767715023427889645
426.75,5.081803908025403459470095002372543215261863567542371478945790509761820972e182,24,-425.74764006517180360617215139941529396501410859057897051210978126635295186
426.875,5.7567480398684109195551897022598586105431980350390997489679435239993893143e182,24,-425.87264076114369511449044173438266633626892458448519421287124693933051397
427,6.5213360156055511655192878796503374767473125212537118382287477912886718679e182,24,-425.99764145670519817264772556677432186926741095514632230265200173602660894
427.125,7.3874741078914294773076045244745990581348068766654645360948500056814882882e182,24,-426.12264215185667566783465863621755993903050347802927402892093174468554942
427.25,8.3686499607492197303528749476848709076161320305582071871242250912665426487e182,24,-426.24764284659849005951281346819863088432053871289299765994970967960966904
427.375,9.4801426259873260639028087185910694586427407784850779288625098707278773676e182,24,-426.37264354093100338004470455798615633197639610488668816325381045999477118
427.5,1.0739260496647822907273368471466923894322612896940929373735867777953261468e183,24,-426.49764423485457723532270025935774842430002914230519388645830071970059478
427.625,1.2165610842792407332821239557642628789581352712055908223613280350831783071e183,24,-426.62264492836957280539682367264893388291951813862936093476180806948336729
427.75,1.3781405147076217044066547949122090871936118421268919000310914046466131952e183,24,-426.74764562147635084510144482124033698843875702113576574498731668406947948
427.875,1.5611804995072315802016534306515768305689481794260893334867599327747869496e183,24,-426.87264631417527168468086640021023362989821794598158120588144937851704662
428,1.768531390687228993567584287598361160901312230210432133592681988445057505e183,24,-426.99764700646669523041380537550501448301765361561924932183426813076613812
428.125,2.0034221211936825266827383967222763154849534977675174924158061681460620656e183,24,-427.12264769835098096523677270661974714897151148574456814888258751064394777
428.25,2.2695104879646337134614316881543226945984418007294420284484984654620423748e183,24,-427.24764838982848794936635346043486289938077908573114330379654839819587218
428.375,2.5709401136127627265774437804968817345528397348278676572207723105740324651e183,24,-427.37264908089957482092038957852297183684988134558798220918228146573683885
428.5,2.9124049738006557394918164038158809691452847265346311058667192701351514341e183,24,-427.49764977156459979653806755492188923705553192913379811497026900317298211
428.625,3.2992224951956456418747146712940594362902784818615170137776513878802557986e183,24,-427.62265046182392067199891327606609416571494561746420095478720776975254016
428.75,3.7374163623626447966339642377435562413857985839903989407886912093871870721e183,24,-427.74765115167789482284069626927899787314655260682667888132397351822064903
428.875,4.2338103231529333095417395611776702081876812934006257200788294693256658811e183,24,-427.87265184112687920497624560095253280535302838953468097215961544444754662
429,4.7961344534292247093974730489542740763419579238541705941189225175861671709e183,24,-427.99765253017123035530917966027864231124282425545035801139645190704769461
429.125,5.4331455359999833943672737099116172282947117519840261917086705881438874815e183,24,-428.12265321881130439234855205914921538080639791260276302126659037384799649
429.25,6.1547634284407027015283784504417042164089361122837375054585990945572411024e183,24,-428.24765390704745701682241587360682926076005054966724859664809852819581141
429.375,6.9722255434798257700801412469928378509635862922374903044030005959447553031e183,24,-428.3726545948800435122903084470082949358215265528872556049430128871350524
429.5,7.8982618477000411074445871657661215754124255836003976242995702337956170219e183,24,-428.49765528230941874575465896985640573985744346770828105908912553097698412
429.625,8.9472931038447227371389492893804636593277856859600997690481695492972300113e183,24,-428.62265596933593716827112104606242740666480742886152221614456255616255613
429.75,1.0135655444000712195107048642564356281124817459717026271771561384178914546e184,24,-428.74765665595995281555783245022269845023142802075289642210316591817757211
429.875,1.1481854770989849567622734169577803973036385786116029067893998571867740599e184,24,-428.87265734218181930860360427532719277371228294891959574498156165583479208
430,1.3006854949828835247528251864138941720736421740008711226289343773802394522e184,24,-428.99765802800188985427504166516599186898978769795482965157994922356244467
430.125,1.4734404277344572803062411774274010392572371009948634583421739533135457866e184,24,-429.1226587134205172459225983205612820372103793376027327073365589623404907
430.25,1.6691405314155453203059548156491516441767238248178250880248636121776628421e184,24,-429.24765939843805386398556696342769301603653026319419076426511056310359914
430.375,1.8908333838531990871864249474837684359306385981960570267817723016887889584e184,24,-429.37266008305485167659600793755248865027444494124112974871245631622490957
430.5,2.1419713446649852790946017577800822862721507188972376737860669837787900707e184,24,-429.49766076727126224018161811988926832516027761259416809353261982583677653
430.625,2.4264653190358607971910590622728590680535822927881072122699194072492395287e184,24,-429.6226614510876367000675423110744004589666669590236138669543059532542535
430.75,2.7487456625306925787716931506045699301566674653104725219373924454274909228e184,24,-429.74766213450432579107712926880434721326431730566966191580366421089888723
430.875,3.1138311754378608661911064396383037431213608439550627697245452580485084348e184,24,-429.87266281752167983813163454265431364071700370324121587748784647652132431
431,3.5274072611223695491658632163570603797176761529957231076760944262148935886e184,24,-429.99766350014004875684887226387422579287675937399993562419233485162757939
431.125,3.9959144655835396644518830246486606291495485916317330545668133087148162076e184,24,-430.12266418235978205414081803866687202041023992172534968227703693932468826
431.25,4.5266487770853414892262587369335073479117842424228781727809034119284962447e184,24,-430.24766486418122882881016508843509110657706561160098482462096096218206731
431.375,5.1278752478746143193793394137858240030597750389665881385352843811192194379e184,24,-430.37266554560473777214583577548012139692778846788552339464807007385707635
431.5,5.8089567074761605080976380256601369166190882261713898769790569952799397425e184,24,-430.49766622663065716851745064764159826327104748749388447194257287125198959
431.625,6.580499572085176343599705468097544690083482680497619995974038610570230577e184,24,-430.62266690725933489596875713039116473056752461410444960183171103723927749
431.75,7.4545190208270803784637190139611557420538136644429548972615549837836983176e184,24,-430.74766758749111842681001998992620368711469481295416185252620268190883987
431.875,8.4446261112691002731180161270097268156205848612688268529514311009757654897e184,24,-430.87266826732635482820937568585777169931415574791302839580563134043907404
432,9.5662397482443396783058807652576338707917287902617491080169580970269178837e184,24,-430.99766894676539076278315272714737609270786283973733462139797243823737336
432.125,1.0836826807108760390399513253215787535243620890642589267856736203339711676e185,24,-431.12266962580857248918516014002075079277147564937723935161787270274170717
432.25,1.2276174151022686790644492221537331083650827482266822879862584482474416521e185,24,-431.24767030445624586269494615167321471537270406301249884740714318108174
432.375,1.3906696778559870067284916308513037492735544691298792644623313455012713353e185,24,-431.37267098270875633580502918868050165189658683650499708086690770528006665
432.5,1.5753786900634690126192944240032085341820767197077616117960810380371995815e185,24,-431.49767166056644895880710328414109512228852640019143120541172107956704503
432.625,1.7846209383165106898861282278741672466113118289615850068032357535274906922e185,24,-431.62267233802966838037721998270104820515348181768568292846029496495857292
432.75,2.0216549713982900843508595473952116520489418192620041918534456701426788394e185,24,-431.74767301509875884815994882774997965164419743454761497651565126607582445
432.875,2.2901721470509597406366659964790543073436779044534369172034037565309712286e185,24,-431.87267369177406420935151851022737652240790291763004308261828445121857334
433,2.5943541191376067939440151345185485544974404767232727922773549920609941256e185,24,-431.99767436805592791128194075364146314632589995253395894508285913023464379
433.125,2.9389379604908155975674434021094608600144229240798136647986430357547424577e185,24,-432.12267504394469300199611900507867949649709630105970016654833728054278224
433.25,3.3292899356578781101267717069049944498256465272978821681111148109768899014e185,24,-432.24767571944070213083394399717021234113232591367160393725025751763444469
433.375,3.7714890724659412162391696505144392915444129065906993914655645235945767736e185,24,-432.37267639454429754900937824118300310050176858631732186309102370501541042
433.5,4.2724218339371218157701150150011076572371502667842695520669113750036647649e185,24,-432.49767706925582111018853150661618068867704371908462332077168918904733679
433.625,4.8398893649606057097751583201717484888337403584968023524151629924882863929e185,24,-432.62267774357561427106672933790989932009218849799592298081972317536058694
433.75,5.4827289839684195399382933565752803956198384028897403898295752552141880216e185,23,-432.74767841750401809194457665411206401176234212848715653428950557702108936
433.875,6.2109518117140033982777822726118923394603762118538454366679331446917963155e185,24,-432.87267909104137323730301847259936412407820485180055389780059156836052386
434,7.0358986805731288759427596664230427622050503411165912340956944839661279617e185,24,-432.9976797641880199763773997932123716836515172813487525524400755581463443
434.125,7.9704167524892674050930256657376036959752056733873936269655245317391881683e185,24,-433.12268043694429818373052667444016046301393499151332755219472785787676975
434.25,9.0290595962042933961369351845338393825906292122813619125496951508963710627e185,24,-433.2476811093105473398247305285779280110391173615437218792338516908071523
434.375,1.0228313839773454591152666154138493612817995316423659402622488108748120648e186,24,-433.37268178128710653159293765808142030601542867564010728719532546482444026
434.5,1.1586855928251111802174871742832719108351533189237654522430599525854029908e186,23,-433.49768245287431445300874605065453182547626342634370616758067073117200297
434.625,1.3125842985296924633933241605548097193516728962357206762250972047462933564e186,24,-433.6226831240725094056555114459312470918147545792251837446616306122915995
434.75,1.4869242308593247498279313137104684058052402483933331861249474726543561574e186,24,-433.74768379488202929929444468195006777207940764548567390741143711627167081
434.875,1.6844204630655767679677650147662844739365066774314323194945049110848865454e186,24,-433.87268446530321165243172232496819690857582870663281455761675657836080522
435,1.9081486958231927966046814116457792541317455832769920648936246642118495515e186,24,-433.99768513533639359288461258152399367070345592305866707348389035512862566
435.125,2.161593157563124405558174654511358854752578432925844245329425400659792031e186,24,-434.12268580498191185834661848702953309646885121921443431127657119371025715
435.25,2.4487008672044155313781868120997652787761429928837423988192852767321958689e186,24,-434.24768647424010279695164036056047069450147656586897918008356328159159737
435.375,2.7739431043804832525344882282423562910859629098359492950018692123501294117e186,23,-434.37268714311130236783715951090778667545877830728019433960746952342069111
435.5,3.1423850445071278135324875570869755548604992455018454539660438996577342773e186,24,-434.49768781159584614170644517436533425750606541574527996783302816395360878
435.625,3.5597646432015903199987181922384139453322815218341742411388643771705899235e186,24,-434.62268847969406930138978666014840633652662103898744573448330753731976933
435.75,4.0325819986146595017453671979549188100626995255349125072208679510692424413e186,24,-434.74768914740630664240475267477173033028187143128494708731919511869354666
435.875,4.5682005834247841493284494455411948226723417077973482448523099826915199088e186,23,-434.87268981473289257351547979216036780893175912050567613922813266002567679
436,5.1749619231059627798818517779430341577384968732889680538850834650820568836e186,23,-434.99769048167416111729099203172389933340178661578399202226224574246430102
436.125,5.8623155064990429335758130431565078427569105849464111683041390806575040003e186,24,-435.12269114823044591066255350209298156815573431711432706758278336960919867
436.25,6.640965951950597471428379915506211525677093060834802603744207581003048084e186,23,-435.24769181440208020548005606369783915458522568591734985207577114466386784
436.375,7.5230397210296246851790402432684744357381420636725000291993780884153066094e186,24,-435.37269248018939686906744395886046407214016554191447601881973637286113267
436.5,8.5222739762756032920749232534999800775562688927930078270309783849643682144e186,24,-435.4976931455927283847771773535762064309021546970228645140299154922443888
436.625,9.6542305243135648886341823576862867371376737642421195552259611246739334467e186,23,-435.62269381061240685254373673067601909330157199164416984347705313214998018
436.75,1.0936538176364301287812860530980606181781505918662036362019436877490910953e187,23,-435.74769447524876398943617006958783058283279593102393858190609800950808582
436.875,1.2389167300765573632696891140742349339595864058760041800925401869475061232e187,24,-435.87269513950213113020968474345433287927513530065738294860352242638540676
437,1.4034740843496475064255297162735846995933739799242889785559776728157849173e187,24,-435.99769580337283922785628605991484950466444298370813870223469803453954407
437.125,1.5898886660670792773946866502204054307077405597006793742291571973195895355e187,24,-436.12269646686121885415446436742086145954076905252422965704764844963351837
437.25,1.8010636650382449926822525382692267967329050772925461135360617694700614543e187,23,-436.24769712996760020021793264452818086778729850184682130344017666320169143
437.375,2.0402878900168052696773256881632757597388653057722856239466653556379870094e187,23,-436.37269779269231307704341648519364152878515958778531965315129849812251842
437.5,2.3112869892050512131879747758430058651539490531867651651062180132719284886e187,23,-436.49769845503568691605749838870048896052775364539940809851812804068620586
437.625,2.6182814742503879284922989109036302435213485558577285744863844764508796121e187,24,-436.62269911699805076966251825844436705407592232766381378339951097714420778
437.75,2.9660524514301385925139758925798096360679180193236067254211704897352914152e187,24,-436.74769977857973331178153200943088135965863827638702662977794302254550026
437.875,3.3600160837579827552103499510262769667870502178497541335017457980732517872e187,24,-436.87270043978106283840233017996613760289928730119107781187109964364211061
438,3.8063079437269658954775558954756821481147390766024544377121574153033968052e187,23,-436.99770110060236726812051843866337570448282814864304138511430990192948464
438.125,4.3118785704480680281311693487039770042253308049896099773675772824915363214e187,24,-437.12270176104397414268166187354181186946716176200901501294541278027310321
438.25,4.8846017194490418317515123686989816535482279211519434364430774893508654647e187,24,-437.24770242110621062752249494565803184740605718303086445213238965926002476
438.375,5.5333969910835649162648100936081026192471976944433947584270569433050964867e187,24,-437.37270308078940351231119898538571496779056459939703369705513565070606762
438.5,6.2683687474446641113732979023814821052490040350210310708756127892296661039e187,24,-437.49770374009387921148674910514607885525468066650182063718641603682573485
438.625,7.100963481366813913521890224962444607068365059569943994195776867609868396e187,23,-437.62270439901996376479733239808918675532582710572782123439774208498936726
438.75,8.0441480884893489515497220759552454784362711560968196189399825022931126746e187,23,-437.74770505756798283783783928793512118525144935300375933196277849728556571
438.875,9.1126118189159772661826387951693512324182491150181452234823400640584188664e187,23,-437.87270571573826172258642989090396729749456119796260075063095366372227657
439,1.0322995053811923964913736517451691853520857223545160624596026938635095317e188,24,-437.99770637353112533794017724639453513828586750545906191296719699745832236
439.125,1.1694148470075809317971152839301373731029528762194344480533412733631517788e188,24,-438.12270703094689823024978926881375023275254302986114270886857436726854063
439.25,1.3247426629515026182519635573228816054130918853841717230473278716563215613e188,24,-438.24770768798590457385341126871162506405546075660627315916349400427801054
439.375,1.5007020565112755948462662350020326317234626214325063855678579569226260456e188,23,-438.37270834464846817160951088714065856859327608605721534126508135777315382
439.5,1.7000334544352666861735280038779193324731166266900246167047281317486611083e188,23,-438.49770900093491245542884728293336537376090927891349002194844047016438378
439.625,1.9258412877623848867822052818184579534242944727591957472027775575116029148e188,23,-438.62270965684556048680552640837737988888052431799783963740824051802277467
439.75,2.1816423419180334896549687617786484979463822163269506488161706121276737269e188,23,-438.74771031238073495734714420456418135212578569826111900755027555503326866
439.875,2.4714205291116843007213270633333666128618663685804362612439504003571221225e188,24,-438.87271096754075818930401954349491346303930918619120892363774486496582781
440,2.7996889361097964853770622250190850596344381682768030193048686965320407407e188,23,-438.99771162232595213609751873984499531589980935808381142025868219327638526
440.125,3.1715601137721564908922428725322793375558904130736851973700442262575058839e188,24,-439.122712276736638382847473451118208115491479210064749655681283675677118
440.25,3.5928257031057770003322091427195990805731941198050911115945481992663354097e188,23,-439.24771293077313814689869378076066382265216403364904827456082784076331068
440.375,4.0700466380076132196733367922055318243933745379308581297661262456594293248e188,23,-439.37271358443577227834657839465548675801082274166450081177497241763128125
440.5,4.6106553296004648977820434282367836069813319674498178916816212881085495777e188,24,-439.49771423772486126056182345728013670071191925243463700553427904751516101
440.625,5.2230714236813208739954566097858716571908120345291920320107618419302704396e188,23,-439.62271489064072521071423218968004166293875010759312902158384308064992066
440.75,5.9168329342046798671616653671071045208107754869471229542180182569265536342e188,24,-439.74771554318368388029562684729455990476447406668905428490040630830341619
440.875,6.7027447952077512321656361948578737056044043195761226540880425051312005031e188,23,-439.87271619535405665564186491156422357682686092428146108557461218728527991
441,7.5930471448799878624410102175947525175410835944262460690872148973351428297e188,24,-439.99771684715216255845396128515170043523447645388513442220086400960543089
441.125,8.6016059628116954895190373747245120972761976520735325488616987666400075385e188,23,-440.12271749857832024631831827652291525348214432025159222710612093853834431
441.25,9.7441290296123599649364820558666115919397955443980552550280646307735376836e188,23,-440.24771814963284801322606515555926884399143821312438635384192402392504122
441.375,1.103841057249155418189476680865089111952422042896416222811972443218752406e189,23,-440.37271880031606379009150905780685007537898251698351352703289011413716525
441.5,1.2504608407186865877823935517475208139463081819546568664472687990970821036e189,23,-440.49771945062828514526969901091392510272253252915036074210299219036165197
